order_id,Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Profit,Discount_percentage
9786,5/19/2020 15:00,2168,3.75,3855,1736.25,4.81
9787,5/19/2020 15:00,2169,15.75,8892.55,3852.55,5.9
9788,5/19/2020 15:00,2170,8.75,4395.43,2207.93,10.3
9789,5/19/2020 15:00,2175,6.5,4860,2825.5,6.54
9790,5/19/2020 15:00,2176,1.75,1216.48,517.05,13.11
9791,5/19/2020 15:00,2188,1.25,1005,442.5,8.64
9792,5/19/2020 15:00,2189,2,600,298,
9793,5/19/2020 15:00,2192,5,1615,815.55,2.12
9794,5/19/2020 15:00,2196,2,560,320,
9795,5/19/2020 15:00,2198,1,250.77,140.77,10.44
9796,5/19/2020 15:00,2201,2,272.55,-27.45,54.58
9797,5/19/2020 15:00,2202,4,1186.03,546.03,10.15
9798,5/19/2020 15:00,2203,1,240,90,20
9799,5/19/2020 15:00,2204,3,481.43,61.43,46.51
9800,5/19/2020 15:00,2205,4,748.58,168.58,37.62
9801,5/20/2020 15:00,142,1,168,26,40
9802,5/20/2020 15:00,212,1,452.32,105.82,30.41
9803,5/20/2020 15:00,222,1,390,34.5,40
9804,5/20/2020 15:00,236,6,1960,920.8,6.67
9805,5/20/2020 15:00,294,1,440,141,20
9806,5/20/2020 15:00,296,3,502.83,221.4,6.88
9807,5/20/2020 15:00,298,2,360,180.64,
9808,5/20/2020 15:00,310,0.5,400,232.5,
9809,5/20/2020 15:00,340,3.75,2510.16,1253.91,7.03
9810,5/20/2020 15:00,364,2,700,430,
9811,5/20/2020 15:00,365,1,300,174,
9812,5/20/2020 15:00,376,1,700,108,
9813,5/20/2020 15:00,377,1,180,86.19,
9814,5/20/2020 15:00,380,2,568.97,268.97,5.17
9815,5/20/2020 15:00,464,6,1770,990,1.67
9816,5/20/2020 15:00,466,1,330,170,
9817,5/20/2020 15:00,474,1,350,162.38,
9818,5/20/2020 15:00,490,3.25,2437.97,1425.53,1.3
9819,5/20/2020 15:00,519,5,1000,1000,
9820,5/20/2020 15:00,530,3,616.58,292.58,10.64
9821,5/20/2020 15:00,564,9.25,4266.98,2193.13,3.9
9822,5/20/2020 15:00,566,4,830,379.24,5.68
9823,5/20/2020 15:00,591,3,450,292.5,
9824,5/20/2020 15:00,634,3.75,3280.34,1247.84,8.88
9825,5/20/2020 15:00,637,12.5,8187.07,4812.07,3.68
9826,5/20/2020 15:00,653,1,295,147,10.61
9827,5/20/2020 15:00,687,7,1400,747.46,
9828,5/20/2020 15:00,696,1,465,245,10.58
9829,5/20/2020 15:00,717,10,2324.14,2324.14,7.03
9830,5/20/2020 15:00,812,2,530,260,5.36
9831,5/20/2020 15:00,816,3,839.28,338.28,20.07
9832,5/20/2020 15:00,825,2,480,254.44,20
9833,5/20/2020 15:00,826,2,600,319.08,
9834,5/20/2020 15:00,827,1,500,247.28,
9835,5/20/2020 15:00,852,1,320,160,
9836,5/20/2020 15:00,898,1,315,315,10
9837,5/20/2020 15:00,899,1,350,350,
9838,5/20/2020 15:00,965,3,750,405,
9839,5/20/2020 15:00,1017,2,930,563.34,3.13
9840,5/20/2020 15:00,1019,1,880,565,
9841,5/20/2020 15:00,1057,4,1180,556,10.61
9842,5/20/2020 15:00,1071,2,840,427,
9843,5/20/2020 15:00,1077,1,340,170,
9844,5/20/2020 15:00,1092,6,1649.66,869.66,8.35
9845,5/20/2020 15:00,1099,1.5,1041.46,561.64,8.64
9846,5/20/2020 15:00,1216,3,2295,864,10
9847,5/20/2020 15:00,1250,2,540,271.54,
9848,5/20/2020 15:00,1317,1,220,119,
9849,5/20/2020 15:00,1422,1,359.2,149.2,20.18
9850,5/20/2020 15:00,1433,5,1470,686.65,2
9851,5/20/2020 15:00,1503,7,1919.39,974.39,8.6
9852,5/20/2020 15:00,1510,2,600,340,
9853,5/20/2020 15:00,1555,2,570,270,5
9854,5/20/2020 15:00,1564,15,11498.82,5498.82,4.18
9855,5/20/2020 15:00,1565,1,400,141,20
9856,5/20/2020 15:00,1590,2,645,253,10.42
9857,5/20/2020 15:00,1594,6.5,4085.58,2306.58,7.57
9858,5/20/2020 15:00,1651,2,644.27,252.27,15.23
9859,5/20/2020 15:00,1653,1,215.72,100.85,20.1
9860,5/20/2020 15:00,1654,3,961.12,416.7,13.41
9861,5/20/2020 15:00,1678,1,280,119.08,30
9862,5/20/2020 15:00,1728,1,330,170,
9863,5/20/2020 15:00,1733,3.5,1870.52,1170.52,4.57
9864,5/20/2020 15:00,1790,1,535.29,188.79,20.11
9865,5/20/2020 15:00,1823,7,1260,603.33,
9866,5/20/2020 15:00,1833,1,500,259,
9867,5/20/2020 15:00,1838,2,720,318,
9868,5/20/2020 15:00,1860,6.5,5617.12,2349.57,9.98
9869,5/20/2020 15:00,1863,1,222.68,93.08,30.41
9870,5/20/2020 15:00,1909,1,559.57,162.44,20.06
9871,5/20/2020 15:00,1976,4.625,3297.86,1857.17,10.87
9872,5/20/2020 15:00,1980,1,175,74,20.45
9873,5/20/2020 15:00,1984,6,1248,610.8,5.45
9874,5/20/2020 15:00,1992,4,3446.09,1826.09,2.1
9875,5/20/2020 15:00,1999,2.5,1239.88,739.88,11.44
9876,5/20/2020 15:00,2001,1,300,160,
9877,5/20/2020 15:00,2004,2,560,320,
9878,5/20/2020 15:00,2005,1,260,150,
9879,5/20/2020 15:00,2014,2,570,280,5
9880,5/20/2020 15:00,2016,1,180,90.32,
9881,5/20/2020 15:00,2019,0.5,400,197.5,
9882,5/20/2020 15:00,2022,1,280,102,20
9883,5/20/2020 15:00,2031,2.25,1771.33,882.58,10.54
9884,5/20/2020 15:00,2084,0.63,505,219.5,10.93
9885,5/20/2020 15:00,2089,0.3,315,207,
9886,5/20/2020 15:00,2091,1,440,260,
9887,5/20/2020 15:00,2092,2.25,948,501.96,12.22
9888,5/20/2020 15:00,2093,10.75,7974.89,4427.39,7.27
9889,5/20/2020 15:00,2103,1,199.4,199.4,20.24
9890,5/20/2020 15:00,2104,3,580,580,3.33
9891,5/20/2020 15:00,2108,4,1032,492,7.86
9892,5/20/2020 15:00,2121,4,1865,1145,2.86
9893,5/20/2020 15:00,2142,1,350,350,
9894,5/20/2020 15:00,2150,6,3284.19,1724.19,2.26
9895,5/20/2020 15:00,2153,2,522.86,162.86,20.78
9896,5/20/2020 15:00,2159,3,787.21,352.21,20.48
9897,5/20/2020 15:00,2161,3,1050,549,
9898,5/20/2020 15:00,2164,5,1175,537.8,6
9899,5/20/2020 15:00,2166,1,279.6,130,20.11
9900,5/20/2020 15:00,2167,2,900,428.48,
9901,5/20/2020 15:00,2168,0.75,780,356.25,3.7
9902,5/20/2020 15:00,2169,13.75,7535.75,3135.75,8.66
9903,5/20/2020 15:00,2170,13.5,7326.46,3951.46,3.09
9904,5/20/2020 15:00,2173,1,330,170,
9905,5/20/2020 15:00,2175,3,2179.22,1240.22,9.2
9906,5/20/2020 15:00,2176,3.5,2498.74,1099.89,10.76
9907,5/20/2020 15:00,2177,1,400,120.6,20
9908,5/20/2020 15:00,2180,1,383.45,130.73,20.11
9909,5/20/2020 15:00,2181,1,360,128.88,20
9910,5/20/2020 15:00,2182,1,383.7,146.1,20.06
9911,5/20/2020 15:00,2188,1.125,923.29,417.04,6.74
9912,5/20/2020 15:00,2189,1,300,149,
9913,5/20/2020 15:00,2196,4,1063.68,583.68,5.03
9914,5/20/2020 15:00,2197,3,753.68,378.68,10.28
9915,5/20/2020 15:00,2198,1,223.68,113.68,20.11
9916,5/20/2020 15:00,2202,9,2532,1092,14.75
9917,5/20/2020 15:00,2204,1,300,160,
9918,5/20/2020 15:00,2205,2,600,310,
9919,5/20/2020 15:00,2207,1,280,170,
9920,5/20/2020 15:00,2209,3.25,1690,1105,
9921,5/21/2020 16:00,126,1,347.56,168.56,0.7
9922,5/21/2020 16:00,133,1,265.92,77.92,30.02
9923,5/21/2020 16:00,170,1,6.07,-580.93,99.29
9924,5/21/2020 16:00,216,2,412.95,196.95,10.23
9925,5/21/2020 16:00,247,1,405.88,72.88,30.02
9926,5/21/2020 16:00,255,1,454.87,63.87,30.02
9927,5/21/2020 16:00,269,1,800,148,20
9928,5/21/2020 16:00,294,2,443.93,-154.07,59.64
9929,5/21/2020 16:00,296,2,280,92.38,22.22
9930,5/21/2020 16:00,340,3.25,2091.21,1002.46,10.63
9931,5/21/2020 16:00,430,2,1259.64,474.84,30.02
9932,5/21/2020 16:00,464,1,270,140,10
9933,5/21/2020 16:00,519,1,200,200,
9934,5/21/2020 16:00,530,3,690,366,
9935,5/21/2020 16:00,564,2,840.67,392.27,12.43
9936,5/21/2020 16:00,566,1,195,82.31,11.36
9937,5/21/2020 16:00,591,3,450,292.5,
9938,5/21/2020 16:00,634,1,885,343,7.81
9939,5/21/2020 16:00,637,1.5,681.89,276.89,33.15
9940,5/21/2020 16:00,653,1,330,182,
9941,5/21/2020 16:00,687,4,720,347.12,10
9942,5/21/2020 16:00,696,0.75,376.07,211.07,3.57
9943,5/21/2020 16:00,717,1,174.95,174.95,30.02
9944,5/21/2020 16:00,898,2,489.86,489.86,30.02
9945,5/21/2020 16:00,899,2,630,630,10
9946,5/21/2020 16:00,1057,1,230.93,74.93,30.02
9947,5/21/2020 16:00,1092,14,3239.4,1419.4,22.87
9948,5/21/2020 16:00,1099,1,662.96,343.09,12.77
9949,5/21/2020 16:00,1193,1,454.87,44.87,30.02
9950,5/21/2020 16:00,1216,2,1357.9,403.9,20.12
9951,5/21/2020 16:00,1317,1,220,119,
9952,5/21/2020 16:00,1422,3,1203.98,573.98,3.68
9953,5/21/2020 16:00,1503,2,510,240,15
9954,5/21/2020 16:00,1564,4,3060,1460,4.38
9955,5/21/2020 16:00,1594,1.5,1020,600,
9956,5/21/2020 16:00,1651,1,380,184,
9957,5/21/2020 16:00,1654,1,258.93,78.57,30.02
9958,5/21/2020 16:00,1733,2.5,1231.89,731.89,12.01
9959,5/21/2020 16:00,1791,1,419.88,119.88,30.02
9960,5/21/2020 16:00,1809,3,900,486,
9961,5/21/2020 16:00,1813,2,1819.48,367.48,30.02
9962,5/21/2020 16:00,1823,1,180,86.19,
9963,5/21/2020 16:00,1828,1,265.92,29.92,30.02
9964,5/21/2020 16:00,1832,1,454.87,67.87,30.02
9965,5/21/2020 16:00,1853,1,363.9,86.9,30.02
9966,5/21/2020 16:00,1860,1.75,1680,800.28,
9967,5/21/2020 16:00,1863,2,443.94,184.74,30.63
9968,5/21/2020 16:00,1923,1,279.92,109.78,30.02
9969,5/21/2020 16:00,1951,1,307.91,60.91,30.02
9970,5/21/2020 16:00,1976,0.25,139.96,62.09,30.02
9971,5/21/2020 16:00,1980,2,395,193,10.23
9972,5/21/2020 16:00,1984,1,220,113.8,
9973,5/21/2020 16:00,1992,1.5,1295,687.5,1.89
9974,5/21/2020 16:00,1999,0.5,237.97,137.97,15.01
9975,5/21/2020 16:00,2019,1,720,315,10
9976,5/21/2020 16:00,2031,1,880,485,
9977,5/21/2020 16:00,2034,1,230.98,69.98,30.01
9978,5/21/2020 16:00,2036,1,244.93,76.93,30.02
9979,5/21/2020 16:00,2091,0.25,0.61,-44.39,99.45
9980,5/21/2020 16:00,2092,3.5,1539.98,846.14,8.33
9981,5/21/2020 16:00,2093,2,1359.84,699.84,15.01
9982,5/21/2020 16:00,2099,2,665,295,5
9983,5/21/2020 16:00,2104,1,139.96,139.96,30.02
9984,5/21/2020 16:00,2121,0.75,323.98,188.98,10.01
9985,5/21/2020 16:00,2146,1,230.93,70.93,30.02
9986,5/21/2020 16:00,2150,0.75,377.97,182.97,10.01
9987,5/21/2020 16:00,2159,2,526.84,236.84,20.18
9988,5/21/2020 16:00,2168,1.75,1698.95,710.2,10.11
9989,5/21/2020 16:00,2169,5.95,2742.58,838.58,23.18
9990,5/21/2020 16:00,2173,2,590,270,10.61
9991,5/21/2020 16:00,2175,1,559.84,246.84,30.02
9992,5/21/2020 16:00,2176,1.5,1120,520.5,6.67
9993,5/21/2020 16:00,2177,1,349.9,70.5,30.02
9994,5/21/2020 16:00,2181,1,360,128.88,20
9995,5/21/2020 16:00,2182,2,719.06,243.86,25.1
9996,5/21/2020 16:00,2184,3,797.76,230.76,30.02
9997,5/21/2020 16:00,2185,1,314.91,77.31,30.02
9998,5/21/2020 16:00,2188,0.5,440,215,
9999,5/21/2020 16:00,2197,1,195.94,70.94,30.02
10000,5/21/2020 16:00,2198,4,860.88,420.88,23.14
10001,5/21/2020 16:00,2201,1,268.75,118.75,10.42
10002,5/21/2020 16:00,2202,1,1.83,-158.17,99.45
10003,5/21/2020 16:00,2207,2,442.5,222.5,20.98
10004,5/22/2020 23:00,179,1,240,70,20
10005,5/22/2020 23:00,296,2,321.79,134.17,10.61
10006,5/22/2020 23:00,340,2.75,1709.22,787.97,13.68
10007,5/22/2020 23:00,464,4,1050,530,12.5
10008,5/22/2020 23:00,483,1,630,261.84,10
10009,5/22/2020 23:00,490,0.25,190,112.12,
10010,5/22/2020 23:00,519,2,378.43,378.43,5.39
10011,5/22/2020 23:00,530,1,160,52,30.43
10012,5/22/2020 23:00,564,2.5,1200,639.5,
10013,5/22/2020 23:00,566,1,197.75,85.06,10.11
10014,5/22/2020 23:00,591,2,270,165,10
10015,5/22/2020 23:00,634,4.25,3631.83,1328.33,10.98
10016,5/22/2020 23:00,637,2.5,1630,955,4.12
10017,5/22/2020 23:00,643,1,270,123,
10018,5/22/2020 23:00,653,1,330,182,
10019,5/22/2020 23:00,696,0.25,100,45,23.08
10020,5/22/2020 23:00,783,1,224.71,99.71,10.12
10021,5/22/2020 23:00,812,2,530,260,5.36
10022,5/22/2020 23:00,843,1,175,50,20.45
10023,5/22/2020 23:00,852,2,575.63,255.63,10.06
10024,5/22/2020 23:00,898,2,630,630,10
10025,5/22/2020 23:00,1017,1,455,271.67,5.21
10026,5/22/2020 23:00,1020,2,11.39,-690.61,99.05
10027,5/22/2020 23:00,1057,1,165,9,50
10028,5/22/2020 23:00,1077,1,220,56.98,35.29
10029,5/22/2020 23:00,1092,5,1274.36,624.36,12.11
10030,5/22/2020 23:00,1099,0.5,360,200.07,5.26
10031,5/22/2020 23:00,1154,0.25,111.9,111.9,20.07
10032,5/22/2020 23:00,1195,0.25,239.79,64.79,20.07
10033,5/22/2020 23:00,1216,1,850,373,
10034,5/22/2020 23:00,1503,2,480,210,20
10035,5/22/2020 23:00,1510,3,900,510,
10036,5/22/2020 23:00,1555,2,450,150,25
10037,5/22/2020 23:00,1556,0.25,111.91,49.41,20.06
10038,5/22/2020 23:00,1564,0.5,400,200,
10039,5/22/2020 23:00,1590,1,285,89,20.83
10040,5/22/2020 23:00,1594,1.75,1010.84,520.84,15.06
10041,5/22/2020 23:00,1622,1,,-198.23,100
10042,5/22/2020 23:00,1691,1,350,173,
10043,5/22/2020 23:00,1728,1,263.21,103.21,20.24
10044,5/22/2020 23:00,1733,0.5,140,40,50
10045,5/22/2020 23:00,1783,1,175,-2,50
10046,5/22/2020 23:00,1860,1.75,1380,500.27,17.86
10047,5/22/2020 23:00,1863,1,220,90.4,31.25
10048,5/22/2020 23:00,1907,1,278.86,107.9,20.33
10049,5/22/2020 23:00,1921,1,3.61,-182.38,99.05
10050,5/22/2020 23:00,1935,0.25,119.89,52.39,20.07
10051,5/22/2020 23:00,1949,0.75,359.68,172.18,20.07
10052,5/22/2020 23:00,1976,0.5,315.78,160.03,21.06
10053,5/22/2020 23:00,1984,2,440,227.6,
10054,5/22/2020 23:00,1992,0.5,395.75,193.25,10.06
10055,5/22/2020 23:00,2022,2,525,169,25
10056,5/22/2020 23:00,2031,0.5,415,217.5,5.68
10057,5/22/2020 23:00,2054,1,335,109,20.24
10058,5/22/2020 23:00,2091,0.75,255,120,22.73
10059,5/22/2020 23:00,2092,0.75,330,181.32,8.33
10060,5/22/2020 23:00,2104,2,318.7,318.7,20.33
10061,5/22/2020 23:00,2108,1,280,145,
10062,5/22/2020 23:00,2121,0.5,240,150,
10063,5/22/2020 23:00,2150,2.75,1287.21,572.21,16.41
10064,5/22/2020 23:00,2152,2,450,-20,50
10065,5/22/2020 23:00,2159,1,263.62,118.62,20.12
10066,5/22/2020 23:00,2164,1,224.71,97.27,10.12
10067,5/22/2020 23:00,2169,1,435,115,27.5
10068,5/22/2020 23:00,2175,1.25,1000,608.75,
10069,5/22/2020 23:00,2177,1,323.53,44.13,35.29
10070,5/22/2020 23:00,2179,1,226.47,79.59,35.29
10071,5/22/2020 23:00,2181,2,649.25,187.01,27.86
10072,5/22/2020 23:00,2182,3,1074.98,362.18,25.35
10073,5/22/2020 23:00,2188,1.25,1015,452.5,12.5
10074,5/22/2020 23:00,2198,2,531.68,311.68,5.06
10075,5/22/2020 23:00,2201,1,210,60,30
10076,5/22/2020 23:00,2202,1,330,170,
10077,5/22/2020 23:00,2204,1,150,10,50
10078,5/22/2020 23:00,2209,1,418.52,238.52,19.52
10079,5/23/2020 17:00,134,1,380,182,
10080,5/23/2020 17:00,137,1,420,189,
10081,5/23/2020 17:00,212,1,585,238.5,10
10082,5/23/2020 17:00,238,4,1180,480,10.61
10083,5/23/2020 17:00,298,5,787.9,339.5,12.46
10084,5/23/2020 17:00,340,2.25,1525,771.26,5.86
10085,5/23/2020 17:00,358,1,300,207.04,
10086,5/23/2020 17:00,364,1,350,215,
10087,5/23/2020 17:00,365,3,900,522,
10088,5/23/2020 17:00,380,1,300,150,
10089,5/23/2020 17:00,440,1,15,-1092.7,99
10090,5/23/2020 17:00,481,3,840,383.34,6.67
10091,5/23/2020 17:00,490,1,760,448.48,
10092,5/23/2020 17:00,519,6,1200,1200,
10093,5/23/2020 17:00,520,1,224.49,109.49,10.2
10094,5/23/2020 17:00,564,1.25,600,319.75,
10095,5/23/2020 17:00,566,4,809.4,358.64,8.02
10096,5/23/2020 17:00,634,1.75,1483.13,534.63,11.72
10097,5/23/2020 17:00,637,3.5,2360,1415,0.84
10098,5/23/2020 17:00,639,1,300,95.7,21.05
10099,5/23/2020 17:00,643,1,215,68,20.37
10100,5/23/2020 17:00,653,2,660,364,
10101,5/23/2020 17:00,687,2,400,213.56,
10102,5/23/2020 17:00,696,2,965,525,7.21
10103,5/23/2020 17:00,717,1,225,225,10
10104,5/23/2020 17:00,783,1,250,125,
10105,5/23/2020 17:00,816,1,280,113,20
10106,5/23/2020 17:00,825,3,720,381.66,20
10107,5/23/2020 17:00,852,1,255,95,20.31
10108,5/23/2020 17:00,899,1,279.81,279.81,20.05
10109,5/23/2020 17:00,965,1,250,135,
10110,5/23/2020 17:00,1017,1.25,575,345.83,4.17
10111,5/23/2020 17:00,1057,2,625,313,5.3
10112,5/23/2020 17:00,1216,1,765,288,10
10113,5/23/2020 17:00,1503,1,239.83,104.83,20.06
10114,5/23/2020 17:00,1564,2.5,2000,1000,
10115,5/23/2020 17:00,1594,7.75,5270,3100,
10116,5/23/2020 17:00,1654,1,296,115.64,20
10117,5/23/2020 17:00,1733,1.25,610,360,12.86
10118,5/23/2020 17:00,1809,1,240,102,20
10119,5/23/2020 17:00,1823,1,180,86.19,
10120,5/23/2020 17:00,1860,2.5,2052.91,796.16,14.46
10121,5/23/2020 17:00,1976,0.25,180,102.12,10
10122,5/23/2020 17:00,1992,1,722.09,317.09,17.94
10123,5/23/2020 17:00,2014,1,300,155,
10124,5/23/2020 17:00,2016,2,322.7,143.34,10.36
10125,5/23/2020 17:00,2019,0.5,320,117.5,20
10126,5/23/2020 17:00,2022,1,280,102,20
10127,5/23/2020 17:00,2031,0.75,660,363.75,
10128,5/23/2020 17:00,2091,1,428.49,248.49,2.62
10129,5/23/2020 17:00,2092,2,845,448.52,11.98
10130,5/23/2020 17:00,2093,1,720,390,10
10131,5/23/2020 17:00,2104,3,598.97,598.97,0.17
10132,5/23/2020 17:00,2121,2,920.51,560.51,4.11
10133,5/23/2020 17:00,2150,1.25,653.9,328.9,6.59
10134,5/23/2020 17:00,2159,1,264,119,20
10135,5/23/2020 17:00,2164,2,450,195.12,10
10136,5/23/2020 17:00,2168,1.75,1806.1,817.35,4.44
10137,5/23/2020 17:00,2175,1,719.77,406.77,10.03
10138,5/23/2020 17:00,2176,2.25,1640,740.74,8.89
10139,5/23/2020 17:00,2179,1,280,133.12,20
10140,5/23/2020 17:00,2182,1,383.08,145.48,20.19
10141,5/23/2020 17:00,2188,0.5,480,255,
10142,5/23/2020 17:00,2196,1,220,100,21.43
10143,5/23/2020 17:00,2197,1,280,155,
10144,5/23/2020 17:00,2198,3,726.92,396.92,13.46
10145,5/23/2020 17:00,2199,0.25,125,70,10.71
10146,5/23/2020 17:00,2209,2.5,1370,920,2.14
10147,5/24/2020 17:00,130,1,300,159,
10148,5/24/2020 17:00,271,1,500,229,
10149,5/24/2020 17:00,283,1,260,109,21.21
10150,5/24/2020 17:00,296,3,510,228.57,5.56
10151,5/24/2020 17:00,298,15,2520,1174.8,6.67
10152,5/24/2020 17:00,340,3.25,2176.88,1088.13,6.97
10153,5/24/2020 17:00,364,1,315,180,10
10154,5/24/2020 17:00,376,1,700,108,
10155,5/24/2020 17:00,377,1,160,66.19,11.11
10156,5/24/2020 17:00,380,3,900,450,
10157,5/24/2020 17:00,381,3,900,591,
10158,5/24/2020 17:00,464,1,119.37,-10.63,60.21
10159,5/24/2020 17:00,476,2,600,283.76,
10160,5/24/2020 17:00,490,4.75,3610,2130.28,
10161,5/24/2020 17:00,519,2,400,400,
10162,5/24/2020 17:00,520,1,200,85,20
10163,5/24/2020 17:00,564,4.5,2110,1101.1,2.31
10164,5/24/2020 17:00,566,9,1865,850.79,5.81
10165,5/24/2020 17:00,591,4,538.35,328.35,10.28
10166,5/24/2020 17:00,634,1,818.63,276.63,14.73
10167,5/24/2020 17:00,637,5,3345,1995,1.62
10168,5/24/2020 17:00,643,3,751.15,310.15,7.27
10169,5/24/2020 17:00,687,1,170,76.78,15
10170,5/24/2020 17:00,696,8.25,3762.68,1947.68,12.29
10171,5/24/2020 17:00,717,7,1698.72,1698.72,2.93
10172,5/24/2020 17:00,825,1,210,97.22,30
10173,5/24/2020 17:00,826,1,300,160.83,
10174,5/24/2020 17:00,965,1,250,135,
10175,5/24/2020 17:00,1017,2,805,438.34,16.15
10176,5/24/2020 17:00,1020,2,1080,378,10
10177,5/24/2020 17:00,1092,5,1197.64,547.64,20.16
10178,5/24/2020 17:00,1099,0.25,190,110.03,
10179,5/24/2020 17:00,1215,1,559.49,185.99,20.07
10180,5/24/2020 17:00,1268,1,270,130,
10181,5/24/2020 17:00,1317,3,625,322,5.3
10182,5/24/2020 17:00,1510,5,1410,760,6
10183,5/24/2020 17:00,1564,4.75,3688.24,1788.24,2.94
10184,5/24/2020 17:00,1590,1,360,164,
10185,5/24/2020 17:00,1594,8,5260,3020,3.31
10186,5/24/2020 17:00,1690,1,500,238,
10187,5/24/2020 17:00,1733,4.75,2373.54,1423.54,10.77
10188,5/24/2020 17:00,1790,2,1205.51,512.51,10.04
10189,5/24/2020 17:00,1809,5,1500,810,
10190,5/24/2020 17:00,1823,4,680,304.76,5.56
10191,5/24/2020 17:00,1860,1,808.86,306.16,15.74
10192,5/24/2020 17:00,1901,1,107.43,-27.57,60.21
10193,5/24/2020 17:00,1921,1,380,194.01,
10194,5/24/2020 17:00,1975,2,800,386,
10195,5/24/2020 17:00,1976,1.75,1239.41,694.29,11.47
10196,5/24/2020 17:00,1980,3,575,272,12.88
10197,5/24/2020 17:00,1984,6,1183.39,546.19,10.35
10198,5/24/2020 17:00,1992,1.75,1516.73,807.98,1.51
10199,5/24/2020 17:00,1999,0.5,255,155,8.93
10200,5/24/2020 17:00,2016,7,1077.19,449.43,14.51
10201,5/24/2020 17:00,2017,17,3120,1434.96,8.24
10202,5/24/2020 17:00,2019,0.75,600,296.25,
10203,5/24/2020 17:00,2031,1.75,1470,778.75,4.55
10204,5/24/2020 17:00,2084,0.33,118.17,-31.38,60.21
10205,5/24/2020 17:00,2091,3.5,1399.54,769.54,9.12
10206,5/24/2020 17:00,2092,6.75,3027.32,1689.2,6.56
10207,5/24/2020 17:00,2093,2.25,1667.87,925.37,7.34
10208,5/24/2020 17:00,2100,1,280,140,
10209,5/24/2020 17:00,2104,1,200,200,
10210,5/24/2020 17:00,2108,1,280,145,
10211,5/24/2020 17:00,2113,2,320,140,20
10212,5/24/2020 17:00,2121,1.25,550,325,8.33
10213,5/24/2020 17:00,2150,2,1008.12,488.12,9.99
10214,5/24/2020 17:00,2153,1,245,65,25.76
10215,5/24/2020 17:00,2159,1,294.89,149.89,10.64
10216,5/24/2020 17:00,2160,1,350,174,
10217,5/24/2020 17:00,2161,1,350,183,
10218,5/24/2020 17:00,2164,4,899.44,389.68,10.06
10219,5/24/2020 17:00,2168,1.25,1290.88,584.63,4.38
10220,5/24/2020 17:00,2172,13.25,6482,3169.5,12.64
10221,5/24/2020 17:00,2173,1,330,170,
10222,5/24/2020 17:00,2176,1,717.43,317.76,10.32
10223,5/24/2020 17:00,2188,0.75,646.67,309.17,10.18
10224,5/24/2020 17:00,2196,1,280,160,
10225,5/24/2020 17:00,2197,2,471.28,221.28,15.84
10226,5/24/2020 17:00,2198,4,1006.65,566.65,10.12
10227,5/24/2020 17:00,2199,3,1444.2,784.2,14.04
10228,5/24/2020 17:00,2201,2,510,210,15
10229,5/24/2020 17:00,2202,1,131.29,-28.71,60.22
10230,5/24/2020 17:00,2203,6,1680,780,6.67
10231,5/24/2020 17:00,2204,1,119.37,-20.63,60.21
10232,5/24/2020 17:00,2205,1,270,125,10
10233,5/24/2020 17:00,2206,1,280,170,
10234,5/24/2020 17:00,2209,4.5,2296.67,1486.67,8.86
10235,5/25/2020 16:00,129,2,560,202,20
10236,5/25/2020 16:00,139,1,300,168,
10237,5/25/2020 16:00,216,1,205,97,10.87
10238,5/25/2020 16:00,236,4,1225,522.2,12.5
10239,5/25/2020 16:00,298,4,600,241.28,16.67
10240,5/25/2020 16:00,328,0.5,215,97.5,10.42
10241,5/25/2020 16:00,340,2.5,1627.78,790.28,9.57
10242,5/25/2020 16:00,356,1,300,223.5,
10243,5/25/2020 16:00,364,1,350,215,
10244,5/25/2020 16:00,381,2,583.59,377.59,2.74
10245,5/25/2020 16:00,464,2,540,280,10
10246,5/25/2020 16:00,481,1,269.7,117.48,10.1
10247,5/25/2020 16:00,483,1,700,331.84,
10248,5/25/2020 16:00,489,1,250,68.28,10.71
10249,5/25/2020 16:00,490,1.25,950,560.6,
10250,5/25/2020 16:00,519,3,579.66,579.66,3.39
10251,5/25/2020 16:00,520,2,450,220,10
10252,5/25/2020 16:00,564,3,1425,752.4,1.04
10253,5/25/2020 16:00,591,5,673.2,410.7,10.24
10254,5/25/2020 16:00,634,0.5,455,184,5.21
10255,5/25/2020 16:00,637,7.9,4913.85,2780.85,8.53
10256,5/25/2020 16:00,643,1,270,123,
10257,5/25/2020 16:00,696,5,2442.84,1342.84,6.04
10258,5/25/2020 16:00,717,7,1698.53,1698.53,2.94
10259,5/25/2020 16:00,827,1,350,97.28,30
10260,5/25/2020 16:00,843,1,196.56,71.56,10.65
10261,5/25/2020 16:00,898,3,1014.64,1014.64,3.37
10262,5/25/2020 16:00,899,2,700,700,
10263,5/25/2020 16:00,1017,1.75,750,429.18,10.71
10264,5/25/2020 16:00,1092,12,2998.06,1438.06,13.85
10265,5/25/2020 16:00,1099,0.25,169.75,89.79,10.66
10266,5/25/2020 16:00,1250,1,270,135.77,
10267,5/25/2020 16:00,1449,1,405,168.39,15.63
10268,5/25/2020 16:00,1472,1,,-150,100
10269,5/25/2020 16:00,1510,3,840,450,6.67
10270,5/25/2020 16:00,1564,2.75,2116.56,1016.56,3.79
10271,5/25/2020 16:00,1594,5,3297.11,1897.11,3.03
10272,5/25/2020 16:00,1642,1,200,70,
10273,5/25/2020 16:00,1654,1,240.5,60.14,35
